iteration,isolation,commit_hint_first,thread_a_committed,thread_b_committed,thread_a_error,thread_b_error,invariant_ok,invariant_detail
819,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=df2cbe1d-d0a1-48f6-af6d-8badd98f6828, reason=kind_outranked -- payload={""value"": ""INFERRED_iter819"", ""writer"": ""kndb_native"", ""fact_id"": ""efc5f167-1602-456d-9252-dbe266a23538"", ""provsql"": ""9b431f76-cfb4-4c30-9f5b-5a9688a50fb0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.337572-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000819, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
820,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=a348ef67-190c-4835-8c55-d6f27d90aa6d, reason=kind_outranked -- payload={""value"": ""INFERRED_iter820"", ""writer"": ""kndb_native"", ""fact_id"": ""9e2a66ad-7352-45cb-9432-1a91b403ab89"", ""provsql"": ""41e278ba-11b6-4ae4-800c-013977265f2a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.346132-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000820, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
821,READ COMMITTED,A,1,1,,,1,
822,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e441fb42-1b9c-47bb-a326-def8ad970393, reason=kind_outranked -- payload={""value"": ""INFERRED_iter822"", ""writer"": ""kndb_native"", ""fact_id"": ""9a5d794c-6ac4-47eb-b680-ae6d15911785"", ""provsql"": ""f8022dae-4682-4b21-9b79-d205f27a1bc8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.362829-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000822, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
823,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=f8115cb1-a7f6-4c53-a3b2-d2520f5a9c16, reason=kind_outranked -- payload={""value"": ""INFERRED_iter823"", ""writer"": ""kndb_native"", ""fact_id"": ""8d4dafde-b438-4ac3-a549-1b31dd0ec1da"", ""provsql"": ""043eaeaa-6c62-4b24-b3d8-dd91bd9ecd7f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.371977-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000823, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
824,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=aa391e76-da2b-478f-988b-96fd17ea6365, reason=kind_outranked -- payload={""value"": ""INFERRED_iter824"", ""writer"": ""kndb_native"", ""fact_id"": ""af3e5578-64c5-42a5-856a-98ad9d471594"", ""provsql"": ""af160948-460b-4c44-b482-0237bcdd8497"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.380738-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000824, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
825,READ COMMITTED,A,1,1,,,1,
826,READ COMMITTED,A,1,1,,,1,
827,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=067d3d15-8e00-4154-bd56-c41a794b6d2b, reason=kind_outranked -- payload={""value"": ""INFERRED_iter827"", ""writer"": ""kndb_native"", ""fact_id"": ""fcc4d6cf-ece2-4fa9-8e56-2780f92ac5c2"", ""provsql"": ""d25d2c07-7499-4f66-845d-7b9c3377f9d5"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.406012-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000827, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
828,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=8e12919f-c706-4dbf-a9bd-6838ebcdaec4, reason=kind_outranked -- payload={""value"": ""INFERRED_iter828"", ""writer"": ""kndb_native"", ""fact_id"": ""8c0449b0-9073-41de-9a2c-5a4dc991e9eb"", ""provsql"": ""f43a6a70-fc53-40ae-9f6c-17cceb65980c"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.414595-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000828, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
829,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=48136d6f-c5b6-4463-bd98-72f09b836c39, reason=kind_outranked -- payload={""value"": ""INFERRED_iter829"", ""writer"": ""kndb_native"", ""fact_id"": ""8997a91d-a1d0-4208-8927-6784c6698e98"", ""provsql"": ""d6635c53-1782-4584-9353-0ea7635562a5"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.422198-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000829, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
830,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=c6419a24-fa91-4a94-b74a-6daf698c8315, reason=kind_outranked -- payload={""value"": ""INFERRED_iter830"", ""writer"": ""kndb_native"", ""fact_id"": ""c11ccdbd-821a-4de1-9fc2-8b36aab6f6e6"", ""provsql"": ""7b1d24de-88d3-4255-8de4-07a331f56977"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.43132-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000830, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
831,READ COMMITTED,A,1,1,,,1,
832,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=c8098247-9a85-451b-9a50-9668b9a533f5, reason=kind_outranked -- payload={""value"": ""INFERRED_iter832"", ""writer"": ""kndb_native"", ""fact_id"": ""7d237c4a-9b30-470b-ace6-a68741ffbbb7"", ""provsql"": ""a8a487b0-9b27-41d0-97bc-6a643db40f95"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.447976-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000832, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
833,READ COMMITTED,A,1,1,,,1,
834,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=651fa719-e2cf-417a-809c-3a48bc5199f9, reason=kind_outranked -- payload={""value"": ""INFERRED_iter834"", ""writer"": ""kndb_native"", ""fact_id"": ""c65ff850-a769-4abc-a7a7-7c0056ae62dd"", ""provsql"": ""8dddf147-f13c-4c58-8ec0-a77ab3c4aa0f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.46418-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000834, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
835,READ COMMITTED,A,1,1,,,1,
836,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=23c7469e-d8d5-4a2f-8266-664b92fd4178, reason=kind_outranked -- payload={""value"": ""INFERRED_iter836"", ""writer"": ""kndb_native"", ""fact_id"": ""2c043f96-6dac-4a4a-a09a-984e2e3699e3"", ""provsql"": ""c6b875e1-9391-461f-8246-b8e581f437e5"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.481733-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000836, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
837,READ COMMITTED,A,1,1,,,1,
838,READ COMMITTED,A,1,1,,,1,
839,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=f301bbf9-6f2f-4770-9085-7bac1b6f788a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter839"", ""writer"": ""kndb_native"", ""fact_id"": ""b38017dd-327f-4054-baaf-79147ce34f56"", ""provsql"": ""92171185-20f6-4127-971d-2ee5ded4870e"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.506152-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000839, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
840,READ COMMITTED,A,1,1,,,1,
841,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=3491a5a4-1ecb-4266-b13d-6ec338005cd2, reason=kind_outranked -- payload={""value"": ""INFERRED_iter841"", ""writer"": ""kndb_native"", ""fact_id"": ""d8edc992-052a-4126-af7a-94fa9f0355b8"", ""provsql"": ""68c30cf6-b318-484c-b914-62e8068db822"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.523011-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000841, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
842,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=52e9e6fd-f17e-476d-8de3-20ffc7c983c7, reason=kind_outranked -- payload={""value"": ""INFERRED_iter842"", ""writer"": ""kndb_native"", ""fact_id"": ""814a54ba-c9b4-411b-9c6e-6e54e9358ae5"", ""provsql"": ""b2381286-05cf-4b12-8563-5bb87fb159ef"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.531302-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000842, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
843,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=096dda60-566a-4694-9476-37422986c465, reason=kind_outranked -- payload={""value"": ""INFERRED_iter843"", ""writer"": ""kndb_native"", ""fact_id"": ""7290b1e3-18cd-4939-a661-719c2d9ca414"", ""provsql"": ""7a931301-5961-49f2-9be2-dde0b0e9a194"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.539756-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000843, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
844,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=a2e907e4-17d2-4cd3-87b2-78386390895a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter844"", ""writer"": ""kndb_native"", ""fact_id"": ""cca4a177-f37e-4fe9-bacd-c8b563515ae4"", ""provsql"": ""1101d191-374b-43d0-ad82-74afa8c513ff"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.547435-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000844, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
845,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=86ce0ab8-23c6-40d2-af55-d5cc33d05153, reason=kind_outranked -- payload={""value"": ""INFERRED_iter845"", ""writer"": ""kndb_native"", ""fact_id"": ""9bbb7486-371f-47f4-9ea6-388db5ced1d7"", ""provsql"": ""5d0f141b-a561-4bd2-86cc-19c097cf3262"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.555828-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000845, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
846,READ COMMITTED,A,1,1,,,1,
847,READ COMMITTED,A,1,1,,,1,
848,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=428b7e1b-b3c9-4763-9ce7-03e240ea348e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter848"", ""writer"": ""kndb_native"", ""fact_id"": ""91e62417-c8e8-47e1-9e60-f7373b528ca7"", ""provsql"": ""ad1f16ca-9d23-4cf7-913c-49235b140a68"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.581923-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000848, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
849,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=1a1c9e9c-67dd-4c0d-bb11-a2896a4d879a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter849"", ""writer"": ""kndb_native"", ""fact_id"": ""76eedf21-7a33-4efa-9127-2c02a3ce5988"", ""provsql"": ""e0f03ceb-4532-4471-ab78-a2e5990ab383"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.590133-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000849, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
850,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=da2fdb0c-ccd7-49bd-9a8d-675af14d6b54, reason=kind_outranked -- payload={""value"": ""INFERRED_iter850"", ""writer"": ""kndb_native"", ""fact_id"": ""f43bb7bc-aec5-4a53-830e-9de42fb70b18"", ""provsql"": ""741cceda-ada1-406e-a179-8228d8e16a2a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.598319-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000850, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
851,READ COMMITTED,A,1,1,,,1,
852,READ COMMITTED,A,1,1,,,1,
853,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=d6f69755-9382-4f55-aa02-b603db2584f9, reason=kind_outranked -- payload={""value"": ""INFERRED_iter853"", ""writer"": ""kndb_native"", ""fact_id"": ""3f11719e-1f0f-4d5f-a51d-54afb7e2a0e0"", ""provsql"": ""37061ea7-1579-42c4-b598-6ba588e14f93"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.623831-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000853, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
854,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=36000e02-2ce0-4949-9bc5-975f9b844a8a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter854"", ""writer"": ""kndb_native"", ""fact_id"": ""b3d776e8-fd22-4a38-aff5-0fd07f5e0afd"", ""provsql"": ""539e2abf-e7b1-472c-9056-1821199a2e9f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.632495-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000854, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
855,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=daca9b01-d8e8-4307-a257-8f291c1feaa6, reason=kind_outranked -- payload={""value"": ""INFERRED_iter855"", ""writer"": ""kndb_native"", ""fact_id"": ""6a02735b-da4d-47dc-9cbf-71d5f6912786"", ""provsql"": ""a6227cf1-0c90-499b-b754-0025b7c60381"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.640461-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000855, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
856,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ea75505c-fb5c-48c3-afb7-28c48507541b, reason=kind_outranked -- payload={""value"": ""INFERRED_iter856"", ""writer"": ""kndb_native"", ""fact_id"": ""0762984f-b66c-4b50-aa8d-ca0095815bd2"", ""provsql"": ""df288829-8396-4891-b58d-6be7ab1a0089"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.648633-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000856, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
857,READ COMMITTED,A,1,1,,,1,
858,READ COMMITTED,A,1,1,,,1,
859,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=5821dc1c-a840-40a8-98e6-d34a1f3ee0af, reason=kind_outranked -- payload={""value"": ""INFERRED_iter859"", ""writer"": ""kndb_native"", ""fact_id"": ""b7ae12a7-2c41-46d2-95c6-05b560397f9c"", ""provsql"": ""e89c1564-a4e8-4841-a47a-cd9a4bdb9ada"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.674847-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000859, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
860,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=376ad539-492a-4264-b616-0a7b51430863, reason=kind_outranked -- payload={""value"": ""INFERRED_iter860"", ""writer"": ""kndb_native"", ""fact_id"": ""6e3cfaf2-a045-49c7-95e6-844707e01097"", ""provsql"": ""2d7624e6-1ff5-4fc7-bd4a-8f48a63bcb04"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.683779-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000860, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
861,READ COMMITTED,A,1,1,,,1,
862,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=561c8170-c98c-4c0d-943d-b34fd56a352e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter862"", ""writer"": ""kndb_native"", ""fact_id"": ""ccd0e995-7af9-4121-bcef-5ad2aeb52cfc"", ""provsql"": ""ff79e9af-7bfe-4023-b48d-84bb2741bc3f"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.701477-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000862, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
863,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=6d186179-3fb1-4f0e-b8e5-c9f064a66997, reason=kind_outranked -- payload={""value"": ""INFERRED_iter863"", ""writer"": ""kndb_native"", ""fact_id"": ""ec9ab678-b944-46ad-863d-d5f35fd299b1"", ""provsql"": ""641d2584-afae-455f-84e9-fe27d3b1f008"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.710118-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000863, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
864,READ COMMITTED,A,1,1,,,1,
865,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=86d29ed0-d595-48f4-83b1-53f64036798f, reason=kind_outranked -- payload={""value"": ""INFERRED_iter865"", ""writer"": ""kndb_native"", ""fact_id"": ""458007ab-db3d-4b39-80d7-751446cffadb"", ""provsql"": ""212b3c26-0d85-4315-9784-efe10df36582"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.727298-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000865, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
866,READ COMMITTED,A,1,1,,,1,
867,READ COMMITTED,A,1,1,,,1,
868,READ COMMITTED,A,1,1,,,1,
